customer_id,total_transactions,total_spent,avg_transaction,first_purchase,last_purchase
CS7370,17,775.0,45.59,2011-10-12,2014-08-09
CS8604,13,705.0,54.23,2011-08-22,2015-01-27
CS8723,17,827.0,48.65,2011-07-03,2015-02-03
CS8975,13,493.0,37.92,2011-06-09,2014-08-18
CS8180,14,624.0,44.57,2011-07-05,2014-11-05
CS7619,14,486.0,34.71,2011-07-16,2015-03-05
CS7575,19,848.0,44.63,2011-08-30,2015-01-18
CS7852,9,422.0,46.89,2011-09-06,2014-12-04
CS7431,12,563.0,46.92,2011-07-14,2015-03-04
CS7505,15,699.0,46.6,2011-06-01,2015-01-23
CS8573,13,698.0,53.69,2012-03-03,2014-09-01
CS8987,13,535.0,41.15,2011-08-08,2014-12-18
CS8891,14,522.0,37.29,2011-05-27,2015-01-19
CS8054,8,327.0,40.88,2011-07-17,2015-01-30
CS8727,13,480.0,36.92,2011-06-08,2015-01-17
CS7866,20,977.0,48.85,2011-05-24,2014-11-23
CS7643,16,867.0,54.19,2011-10-25,2015-02-22
CS8464,13,566.0,43.54,2011-08-08,2014-10-04
CS7896,6,259.0,43.17,2011-07-06,2014-07-27
CS8620,23,903.0,39.26,2011-05-18,2014-10-25
CS8541,18,819.0,45.5,2011-06-30,2014-10-05
CS8610,13,583.0,44.85,2011-07-02,2015-01-16
CS7460,12,587.0,48.92,2011-11-19,2015-02-03
CS7880,10,457.0,45.7,2011-05-19,2014-10-13
CS7661,18,788.0,43.78,2011-06-16,2015-02-17
CS7904,13,483.0,37.15,2011-06-05,2014-11-14
CS8690,17,824.0,48.47,2011-05-20,2015-02-16
CS7384,12,566.0,47.17,2012-03-05,2015-03-04
CS8207,16,781.0,48.81,2011-07-18,2015-02-22
CS8273,15,769.0,51.27,2011-06-06,2014-05-03
CS8529,12,618.0,51.5,2011-07-04,2015-02-09
CS8103,11,487.0,44.27,2011-06-12,2015-02-09
CS8766,19,836.0,44.0,2011-07-04,2015-02-23
CS8613,13,706.0,54.31,2011-07-10,2015-01-31
CS7235,13,663.0,51.0,2011-11-12,2014-10-24
CS7675,17,751.0,44.18,2011-08-16,2015-01-04
CS8641,14,567.0,40.5,2011-08-24,2014-12-24
CS8679,15,654.0,43.6,2011-11-26,2014-12-25
CS7920,17,729.0,42.88,2011-09-23,2014-12-23
CS8465,13,422.0,32.46,2012-03-09,2015-02-22
CS8849,17,771.0,45.35,2011-07-03,2015-01-09
CS8202,19,927.0,48.79,2011-06-01,2015-01-31
CS7957,13,472.0,36.31,2011-06-09,2015-01-07
CS7434,15,619.0,41.27,2011-05-23,2015-02-27
CS8842,13,706.0,54.31,2011-06-11,2015-02-17
CS8823,16,811.0,50.69,2011-05-23,2015-02-26
CS7369,19,909.0,47.84,2011-07-07,2015-01-29
CS8892,10,533.0,53.3,2012-03-24,2014-09-23
CS8351,19,748.0,39.37,2011-06-19,2015-01-11
CS7435,16,724.0,45.25,2011-05-26,2015-01-29
CS7990,15,704.0,46.93,2011-10-07,2015-01-22
CS8162,13,702.0,54.0,2011-07-03,2015-01-15
CS8079,15,769.0,51.27,2011-12-14,2014-09-19
CS8926,11,559.0,50.82,2011-06-02,2015-02-15
CS7837,16,940.0,58.75,2011-07-31,2015-02-02
CS7935,15,623.0,41.53,2011-06-18,2015-01-31
CS8466,11,453.0,41.18,2012-01-04,2015-02-23
CS7733,16,570.0,35.63,2011-10-09,2014-11-06
CS8624,20,914.0,45.7,2011-07-16,2015-02-07
CS7321,12,411.0,34.25,2011-09-15,2015-02-22
CS7687,13,511.0,39.31,2011-06-12,2015-02-20
CS7323,17,673.0,39.59,2011-05-27,2014-11-11
CS7794,15,535.0,35.67,2011-08-11,2015-03-16
CS8751,15,613.0,40.87,2011-10-06,2015-02-03
CS7893,11,494.0,44.91,2011-07-17,2014-12-24
CS7256,11,362.0,32.91,2011-08-26,2014-08-15
CS7132,12,542.0,45.17,2011-07-13,2015-02-17
CS7930,16,713.0,44.56,2011-06-05,2014-12-10
CS8830,15,718.0,47.87,2011-06-29,2014-12-08
CS7407,21,736.0,35.05,2011-09-26,2015-03-03
CS8197,15,663.0,44.2,2011-08-04,2014-11-19
CS8431,7,224.0,32.0,2011-08-03,2013-08-09
CS7279,15,669.0,44.6,2011-06-09,2015-01-11
CS7910,11,518.0,47.09,2012-02-21,2015-01-01
CS7116,11,563.0,51.18,2011-06-27,2014-06-08
CS7398,15,766.0,51.07,2011-08-23,2015-02-15
CS8785,18,721.0,40.06,2011-07-11,2015-02-07
CS7301,14,722.0,51.57,2011-06-01,2015-02-19
CS8675,11,430.0,39.09,2011-10-30,2014-12-21
CS7144,13,677.0,52.08,2011-06-05,2014-08-09
CS7114,15,691.0,46.07,2011-07-14,2015-02-12
CS7190,13,475.0,36.54,2011-06-12,2014-09-07
CS8017,15,530.0,35.33,2011-05-17,2014-09-28
CS7607,13,643.0,49.46,2011-05-29,2015-01-14
CS8040,11,356.0,32.36,2012-08-05,2014-12-06
CS8004,12,610.0,50.83,2011-06-06,2015-02-01
CS7376,19,836.0,44.0,2011-10-01,2014-12-26
CS8441,20,990.0,49.5,2011-06-04,2015-02-18
CS8673,14,659.0,47.07,2011-06-28,2015-03-15
CS7174,16,820.0,51.25,2011-11-26,2015-02-21
CS8368,18,701.0,38.94,2011-08-09,2015-03-09
CS7701,16,690.0,43.13,2011-08-03,2014-09-19
CS8075,12,453.0,37.75,2011-05-21,2015-01-11
CS7849,8,349.0,43.63,2011-12-19,2015-03-07
CS8642,13,670.0,51.54,2011-05-23,2014-07-27
CS7857,22,996.0,45.27,2011-08-21,2015-03-09
CS8007,10,440.0,44.0,2012-03-10,2015-01-22
CS8530,16,664.0,41.5,2011-06-13,2015-03-14
CS7642,14,573.0,40.93,2011-09-23,2015-02-10
CS8000,13,576.0,44.31,2011-10-13,2015-01-07
CS7146,11,567.0,51.55,2012-01-23,2015-03-09
CS8878,17,626.0,36.82,2011-07-20,2015-01-04
CS8314,9,366.0,40.67,2011-07-23,2015-01-02
CS7820,18,783.0,43.5,2011-06-05,2015-01-31
CS8036,19,922.0,48.53,2011-10-11,2015-02-01
CS7201,12,702.0,58.5,2011-11-09,2015-01-23
CS8789,17,781.0,45.94,2011-07-02,2014-11-19
CS7764,12,528.0,44.0,2012-09-11,2015-02-09
CS7366,17,783.0,46.06,2011-06-01,2015-02-09
CS8059,18,802.0,44.56,2011-06-04,2014-11-23
CS7362,16,680.0,42.5,2011-09-21,2015-03-10
CS8384,13,588.0,45.23,2011-10-15,2015-01-07
CS7525,14,566.0,40.43,2012-06-06,2015-02-17
CS8046,11,537.0,48.82,2011-06-03,2015-03-09
CS7470,14,731.0,52.21,2012-02-03,2015-01-23
CS7756,11,642.0,58.36,2011-07-10,2014-06-06
CS7937,13,473.0,36.38,2011-06-01,2014-11-29
CS7240,21,787.0,37.48,2011-08-27,2014-12-28
CS7805,21,903.0,43.0,2011-07-29,2015-02-20
CS7373,16,778.0,48.63,2011-07-02,2014-11-25
CS8631,7,321.0,45.86,2011-09-18,2013-08-24
CS7739,13,598.0,46.0,2012-01-29,2015-01-27
CS8839,15,726.0,48.4,2011-08-26,2014-12-16
CS7326,14,609.0,43.5,2011-12-23,2015-02-20
CS8377,18,823.0,45.72,2012-03-26,2015-01-12
CS7218,18,825.0,45.83,2011-06-17,2015-02-07
CS8256,10,463.0,46.3,2011-07-10,2014-01-24
CS7792,11,491.0,44.64,2012-03-28,2015-01-03
CS8267,12,552.0,46.0,2012-05-23,2015-01-11
CS8346,20,959.0,47.95,2011-08-01,2015-02-04
CS7271,16,632.0,39.5,2011-07-27,2015-02-09
CS8688,10,461.0,46.1,2011-10-21,2014-01-01
CS7885,14,630.0,45.0,2011-10-20,2015-03-14
CS8557,13,586.0,45.08,2011-09-15,2015-03-11
CS8139,15,717.0,47.8,2011-06-07,2014-12-24
CS8759,11,564.0,51.27,2011-07-26,2014-12-16
CS7729,17,848.0,49.88,2011-10-16,2015-03-03
CS8485,19,708.0,37.26,2011-06-20,2015-02-13
CS8141,14,632.0,45.14,2011-09-08,2015-03-16
CS8045,15,721.0,48.07,2011-06-19,2014-11-14
CS8279,13,586.0,45.08,2011-08-15,2015-01-07
CS8172,11,414.0,37.64,2011-07-29,2015-02-15
CS8982,16,611.0,38.19,2011-07-22,2014-12-24
CS8835,19,869.0,45.74,2011-09-27,2014-10-02
CS7755,13,660.0,50.77,2011-06-19,2014-12-20
CS8278,6,264.0,44.0,2012-02-09,2014-08-19
CS7984,8,295.0,36.88,2012-12-04,2014-05-13
CS7150,8,350.0,43.75,2011-08-23,2014-12-17
CS8847,14,639.0,45.64,2011-06-16,2014-12-10
CS7517,11,374.0,34.0,2011-06-29,2014-12-21
CS8671,10,468.0,46.8,2011-10-05,2015-01-10
CS8350,19,991.0,52.16,2011-05-30,2015-02-26
CS8718,8,378.0,47.25,2011-10-12,2014-11-03
CS7906,17,577.0,33.94,2011-06-09,2015-02-12
CS7117,12,484.0,40.33,2011-05-20,2014-07-02
CS8021,11,576.0,52.36,2012-05-02,2014-06-20
CS8204,8,343.0,42.88,2011-06-22,2014-01-15
CS8292,14,796.0,56.86,2011-10-24,2014-11-05
CS8361,23,988.0,42.96,2011-07-31,2014-10-08
CS8019,15,600.0,40.0,2011-06-07,2015-03-03
CS7748,17,853.0,50.18,2011-11-16,2015-03-14
CS7830,8,406.0,50.75,2011-10-09,2014-12-08
CS7786,18,781.0,43.39,2011-10-06,2014-10-07
CS8700,18,761.0,42.28,2011-05-25,2014-11-22
CS7215,20,827.0,41.35,2011-09-27,2014-11-03
CS8650,13,678.0,52.15,2011-10-24,2014-07-16
CS8364,17,735.0,43.24,2011-09-10,2015-02-22
CS7775,9,396.0,44.0,2012-04-28,2014-06-30
CS8349,13,694.0,53.38,2011-05-16,2014-12-17
CS7919,14,620.0,44.29,2011-06-25,2014-01-01
CS7832,20,905.0,45.25,2011-10-06,2014-12-03
CS7325,15,840.0,56.0,2011-06-09,2014-08-25
CS8448,18,801.0,44.5,2011-07-30,2015-02-19
CS8657,20,974.0,48.7,2011-05-21,2015-02-04
CS8398,12,536.0,44.67,2011-06-25,2014-03-18
CS8601,16,680.0,42.5,2011-08-12,2015-01-29
CS8083,18,628.0,34.89,2011-05-23,2015-01-10
CS8443,10,418.0,41.8,2011-12-03,2014-11-23
CS7191,17,626.0,36.82,2011-06-04,2015-01-09
CS7382,20,974.0,48.7,2011-08-30,2015-01-28
CS8348,20,1055.0,52.75,2011-06-26,2014-10-25
CS8484,7,344.0,49.14,2012-03-07,2014-01-24
CS7714,11,526.0,47.82,2011-09-24,2015-03-16
CS7430,13,556.0,42.77,2011-08-21,2014-10-22
CS7809,14,563.0,40.21,2011-05-29,2015-02-16
CS8593,13,410.0,31.54,2011-06-02,2015-02-28
CS8282,14,662.0,47.29,2011-12-24,2015-01-09
CS7726,18,740.0,41.11,2011-06-14,2015-01-25
CS7422,10,518.0,51.8,2012-07-12,2015-03-11
CS7447,10,365.0,36.5,2011-11-04,2015-03-11
CS8324,9,461.0,51.22,2011-12-06,2015-02-15
CS7247,19,894.0,47.05,2011-06-25,2015-02-03
CS8195,15,607.0,40.47,2011-12-13,2015-03-03
CS8561,16,765.0,47.81,2011-07-27,2015-01-27
CS7379,13,628.0,48.31,2011-05-29,2014-10-31
CS7664,21,896.0,42.67,2011-08-21,2015-03-03
CS7210,15,490.0,32.67,2011-05-20,2014-12-08
CS7272,14,640.0,45.71,2011-06-06,2014-07-22
CS8025,12,428.0,35.67,2011-08-12,2014-05-01
CS8093,15,755.0,50.33,2011-07-05,2014-11-08
CS8249,15,597.0,39.8,2011-06-02,2014-08-27
CS8405,10,480.0,48.0,2011-07-11,2015-01-07
CS8323,16,794.0,49.63,2011-09-30,2015-02-12
CS8330,14,610.0,43.57,2011-12-25,2014-10-17
CS7207,12,604.0,50.33,2011-11-28,2015-02-05
CS8196,11,433.0,39.36,2011-08-25,2014-11-07
CS7353,14,535.0,38.21,2012-03-11,2014-08-01
CS7226,12,435.0,36.25,2011-06-12,2014-09-06
CS7945,17,796.0,46.82,2011-11-25,2014-12-14
CS8454,18,873.0,48.5,2011-07-25,2015-01-13
CS7724,11,419.0,38.09,2011-09-15,2015-02-15
CS7296,14,698.0,49.86,2011-05-25,2015-03-04
CS7121,17,834.0,49.06,2011-05-30,2015-02-03
CS8821,19,1029.0,54.16,2011-06-24,2015-02-26
CS8614,14,590.0,42.14,2011-05-17,2015-02-07
CS8316,25,1026.0,41.04,2011-09-26,2015-03-13
CS8440,9,397.0,44.11,2011-09-13,2014-10-16
CS8883,16,656.0,41.0,2011-09-11,2014-09-03
CS8058,17,753.0,44.29,2011-11-27,2015-03-05
CS7603,12,579.0,48.25,2011-07-15,2014-11-11
CS7204,14,622.0,44.43,2011-07-28,2015-01-28
CS7763,16,622.0,38.88,2011-10-02,2015-02-16
CS8959,13,463.0,35.62,2011-05-25,2015-03-02
CS8161,14,766.0,54.71,2011-11-03,2015-02-17
CS7600,16,667.0,41.69,2011-06-14,2014-12-25
CS8623,16,693.0,43.31,2011-05-18,2015-03-01
CS8810,14,569.0,40.64,2011-08-19,2014-12-17
CS8088,8,346.0,43.25,2011-12-07,2014-02-10
CS8001,12,588.0,49.0,2011-05-31,2014-11-11
CS8270,14,529.0,37.79,2011-09-15,2014-11-02
CS7973,8,239.0,29.88,2012-05-03,2014-11-08
CS7641,14,622.0,44.43,2011-07-21,2015-03-08
CS7477,13,517.0,39.77,2011-05-25,2014-08-10
CS7751,16,822.0,51.38,2011-05-23,2015-01-26
CS7535,15,825.0,55.0,2011-07-14,2014-12-23
CS8876,17,742.0,43.65,2011-10-13,2015-02-27
CS8575,15,686.0,45.73,2011-05-19,2014-07-25
CS7774,20,755.0,37.75,2011-07-13,2015-03-12
CS8539,10,510.0,51.0,2011-07-14,2014-09-25
CS8611,12,433.0,36.08,2011-07-15,2015-01-27
CS8936,8,412.0,51.5,2011-05-18,2015-01-07
CS7983,12,597.0,49.75,2012-06-18,2014-07-23
CS8008,13,631.0,48.54,2011-06-06,2015-03-05
CS8245,13,621.0,47.77,2011-05-21,2014-08-05
CS7553,12,409.0,34.08,2011-05-20,2014-09-10
CS8537,11,422.0,38.36,2011-06-09,2015-02-14
CS7698,15,622.0,41.47,2012-01-06,2015-03-11
CS8337,16,737.0,46.06,2011-07-15,2015-03-11
CS7995,16,730.0,45.63,2011-06-20,2014-08-10
CS7925,19,891.0,46.89,2011-07-16,2014-11-01
CS8711,11,528.0,48.0,2011-05-20,2014-09-10
CS7189,19,841.0,44.26,2011-08-09,2015-01-12
CS7399,17,576.0,33.88,2011-11-03,2015-02-21
CS7841,10,412.0,41.2,2011-08-25,2015-03-03
CS8820,17,665.0,39.12,2011-06-30,2014-10-17
CS8965,9,488.0,54.22,2011-08-01,2014-10-05
CS8203,8,391.0,48.88,2011-05-18,2015-03-13
CS8997,14,543.0,38.79,2011-06-08,2014-06-28
CS7854,15,534.0,35.6,2011-06-12,2014-07-23
CS7622,11,558.0,50.73,2011-06-14,2015-03-16
CS7978,17,734.0,43.18,2011-08-06,2014-11-29
CS7831,22,981.0,44.59,2011-05-22,2015-03-02
CS7538,16,735.0,45.94,2011-08-27,2014-10-08
CS7789,12,553.0,46.08,2011-08-20,2015-03-01
CS8834,16,778.0,48.63,2011-05-23,2015-01-26
CS8182,16,596.0,37.25,2011-07-22,2014-09-24
CS7336,18,743.0,41.28,2011-09-07,2014-07-14
CS7785,19,866.0,45.58,2011-07-06,2015-02-26
CS8228,13,587.0,45.15,2011-08-29,2015-03-06
CS8520,15,620.0,41.33,2011-10-15,2015-02-28
CS7670,9,352.0,39.11,2011-06-06,2013-05-07
CS7690,8,373.0,46.63,2011-09-12,2014-10-07
CS7329,11,539.0,49.0,2011-08-21,2014-11-14
CS7843,11,497.0,45.18,2012-03-07,2015-01-19
CS7269,13,562.0,43.23,2011-07-20,2015-01-07
CS8208,19,870.0,45.79,2011-05-21,2015-02-02
CS7911,16,694.0,43.38,2011-08-08,2015-03-05
CS8160,5,269.0,53.8,2011-10-12,2014-11-19
CS8421,17,779.0,45.82,2011-10-13,2014-11-30
CS8903,12,459.0,38.25,2011-12-13,2014-10-14
CS8910,12,464.0,38.67,2011-06-24,2015-03-05
CS8131,7,316.0,45.14,2012-12-15,2014-03-10
CS7465,16,663.0,41.44,2011-12-25,2015-03-14
CS7604,17,790.0,46.47,2011-08-25,2015-03-01
CS8241,14,535.0,38.21,2011-08-05,2015-03-14
CS7131,11,463.0,42.09,2011-08-24,2015-02-24
CS7222,13,559.0,43.0,2011-05-16,2015-01-30
CS8833,11,392.0,35.64,2011-08-05,2015-03-13
CS7970,10,547.0,54.7,2011-08-08,2015-03-12
CS8902,19,886.0,46.63,2011-06-27,2014-11-27
CS8306,18,876.0,48.67,2011-07-05,2015-01-21
CS8123,14,675.0,48.21,2011-07-28,2014-12-04
CS7648,15,763.0,50.87,2011-05-24,2014-11-20
CS7403,14,729.0,52.07,2011-11-09,2015-02-01
CS7213,11,506.0,46.0,2011-10-02,2014-11-09
CS8923,7,310.0,44.29,2011-09-13,2014-09-02
CS8233,18,911.0,50.61,2011-05-25,2015-03-01
CS8144,5,220.0,44.0,2011-07-23,2014-07-13
CS7304,11,473.0,43.0,2011-08-02,2014-12-27
CS8105,9,534.0,59.33,2011-06-13,2014-05-25
CS8118,8,450.0,56.25,2012-11-08,2014-06-06
CS8482,21,895.0,42.62,2011-07-26,2014-11-29
CS7768,17,660.0,38.82,2011-06-08,2014-12-03
CS7118,13,666.0,51.23,2011-05-18,2015-03-14
CS7480,12,541.0,45.08,2011-05-19,2014-12-24
CS7149,19,857.0,45.11,2011-06-17,2014-12-11
CS7462,13,505.0,38.85,2011-09-05,2014-10-21
CS7503,15,677.0,45.13,2011-10-07,2015-03-15
CS7546,17,818.0,48.12,2011-06-11,2014-08-29
CS8525,10,484.0,48.4,2012-03-30,2015-01-16
CS8121,12,586.0,48.83,2011-06-13,2015-02-13
CS8016,18,865.0,48.06,2011-07-24,2014-12-11
CS8734,14,780.0,55.71,2011-05-18,2015-01-02
CS7968,11,502.0,45.64,2012-01-09,2015-03-04
CS8963,9,356.0,39.56,2011-06-18,2014-12-25
CS7877,14,629.0,44.93,2011-07-23,2014-12-02
CS8284,21,1053.0,50.14,2011-09-06,2014-11-16
CS8425,14,579.0,41.36,2011-08-26,2015-03-06
CS7485,13,705.0,54.23,2011-06-23,2015-02-22
CS8510,13,585.0,45.0,2012-09-22,2014-11-05
CS8515,15,790.0,52.67,2011-06-03,2015-02-16
CS8591,11,487.0,44.27,2011-10-02,2014-01-08
CS7345,10,343.0,34.3,2011-07-31,2014-12-06
CS7493,13,630.0,48.46,2011-11-21,2015-01-01
CS8960,9,403.0,44.78,2012-04-01,2015-02-09
CS8069,15,792.0,52.8,2011-07-26,2014-12-02
CS8867,10,414.0,41.4,2011-05-31,2015-02-23
CS8397,12,506.0,42.17,2012-02-06,2014-12-20
CS7339,18,720.0,40.0,2011-05-19,2015-01-16
CS8056,15,512.0,34.13,2011-09-06,2015-01-22
CS7229,12,638.0,53.17,2011-06-29,2014-12-31
CS7298,14,685.0,48.93,2011-11-25,2015-01-31
CS8394,12,439.0,36.58,2011-06-24,2015-01-20
CS8092,12,648.0,54.0,2012-05-09,2015-01-28
CS7498,15,632.0,42.13,2011-09-02,2015-01-19
CS8070,11,437.0,39.73,2011-06-05,2015-02-17
CS8817,15,627.0,41.8,2011-08-18,2014-02-05
CS8972,15,627.0,41.8,2012-01-16,2014-08-27
CS7946,13,614.0,47.23,2011-10-01,2014-12-13
CS7142,13,619.0,47.62,2011-06-04,2014-10-06
CS7496,12,518.0,43.17,2011-07-07,2015-02-21
CS7500,13,543.0,41.77,2012-04-24,2014-10-03
CS7955,12,580.0,48.33,2011-07-30,2015-02-03
CS8285,20,1018.0,50.9,2011-09-29,2015-03-09
CS7478,12,456.0,38.0,2011-05-25,2014-12-16
CS7932,15,657.0,43.8,2011-08-29,2014-10-24
CS8874,8,300.0,37.5,2011-08-02,2014-09-20
CS7826,10,445.0,44.5,2011-10-01,2015-01-03
CS7747,12,541.0,45.08,2011-05-16,2014-12-13
CS8626,7,381.0,54.43,2011-10-31,2014-07-05
CS7400,14,572.0,40.86,2011-06-24,2014-12-30
CS8325,14,579.0,41.36,2011-10-23,2015-01-11
CS7942,14,544.0,38.86,2011-06-22,2014-12-17
CS7566,17,758.0,44.59,2011-05-21,2014-09-07
CS7125,8,447.0,55.88,2012-01-29,2013-12-12
CS7361,13,460.0,35.38,2011-12-18,2015-02-27
CS8396,10,588.0,58.8,2011-08-19,2015-02-01
CS8150,12,515.0,42.92,2011-06-10,2014-08-28
CS7859,13,728.0,56.0,2012-04-12,2014-12-11
CS8854,15,716.0,47.73,2012-02-24,2015-02-10
CS8775,15,683.0,45.53,2011-07-04,2015-02-27
CS7452,12,535.0,44.58,2011-06-01,2014-08-30
CS8257,18,877.0,48.72,2011-05-29,2014-12-27
CS8188,11,542.0,49.27,2011-07-16,2015-03-15
CS8393,12,350.0,29.17,2011-08-24,2015-02-28
CS8261,10,458.0,45.8,2011-10-19,2014-03-07
CS7504,8,417.0,52.13,2011-05-24,2014-09-18
CS8453,14,558.0,39.86,2011-06-20,2014-08-28
CS8198,13,614.0,47.23,2011-09-10,2014-10-15
CS7486,8,318.0,39.75,2011-05-19,2014-07-27
CS7617,17,869.0,51.12,2011-09-02,2014-12-02
CS7285,14,551.0,39.36,2011-05-24,2015-01-06
CS7587,21,997.0,47.48,2011-06-14,2015-02-07
CS7352,16,663.0,41.44,2011-07-20,2015-02-04
CS7391,15,660.0,44.0,2012-06-24,2015-03-12
CS7741,13,575.0,44.23,2011-05-26,2014-10-20
CS8460,15,570.0,38.0,2011-06-24,2014-10-18
CS8433,20,960.0,48.0,2011-06-03,2014-12-30
CS8974,12,408.0,34.0,2011-07-18,2014-12-25
CS8828,12,526.0,43.83,2011-08-20,2015-01-27
CS8140,17,820.0,48.24,2011-06-22,2014-12-19
CS7331,13,660.0,50.77,2011-06-07,2015-03-06
CS8915,17,886.0,52.12,2011-07-15,2014-12-21
CS7458,14,553.0,39.5,2011-08-14,2015-03-11
CS7962,10,473.0,47.3,2012-04-09,2014-07-13
CS8020,11,408.0,37.09,2011-09-11,2014-08-17
CS7813,17,707.0,41.59,2011-07-22,2014-11-21
CS8669,24,1020.0,42.5,2011-06-29,2015-01-18
CS8929,18,901.0,50.06,2011-06-02,2015-03-16
CS7802,20,855.0,42.75,2011-12-11,2015-02-24
CS7936,10,364.0,36.4,2011-08-28,2014-12-24
CS7870,13,606.0,46.62,2011-08-18,2015-02-01
CS8031,16,725.0,45.31,2011-07-02,2015-02-07
CS8423,15,704.0,46.93,2011-05-22,2015-03-01
CS8588,17,930.0,54.71,2012-01-02,2014-12-11
CS8742,15,529.0,35.27,2011-12-10,2014-12-02
CS8067,16,699.0,43.69,2011-07-19,2014-03-05
CS8331,14,532.0,38.0,2011-06-04,2015-01-22
CS8594,16,763.0,47.69,2011-05-16,2015-03-14
CS7245,12,512.0,42.67,2011-05-28,2014-12-06
CS8114,9,306.0,34.0,2011-06-12,2015-02-07
CS8281,10,436.0,43.6,2011-08-25,2014-02-17
CS7203,12,557.0,46.42,2011-06-15,2014-08-20
CS7372,14,670.0,47.86,2011-06-24,2014-06-11
CS7716,4,221.0,55.25,2011-11-02,2014-03-29
CS7225,10,465.0,46.5,2011-10-04,2015-01-28
CS8310,24,1202.0,50.08,2011-08-20,2015-02-16
CS7449,14,561.0,40.07,2011-07-15,2015-03-14
CS8964,17,756.0,44.47,2011-06-24,2014-12-10
CS8813,15,627.0,41.8,2012-07-14,2014-12-31
CS8969,12,639.0,53.25,2011-10-13,2015-03-07
CS7318,16,680.0,42.5,2011-07-09,2015-02-28
CS8338,17,668.0,39.29,2011-07-06,2014-11-04
CS7695,19,844.0,44.42,2011-05-26,2014-11-04
CS7284,19,900.0,47.37,2011-08-21,2014-12-09
CS7320,10,441.0,44.1,2011-07-24,2014-09-11
CS8255,9,434.0,48.22,2012-02-17,2014-12-04
CS7579,16,634.0,39.63,2011-06-07,2015-02-18
CS8637,17,705.0,41.47,2011-05-26,2015-01-17
CS8158,11,528.0,48.0,2011-10-11,2014-09-09
CS7876,11,612.0,55.64,2012-01-26,2015-02-18
CS7987,15,646.0,43.07,2011-06-09,2015-02-10
CS7734,11,570.0,51.82,2012-08-14,2014-09-07
CS7380,16,840.0,52.5,2011-11-05,2015-02-28
CS8412,11,472.0,42.91,2011-06-08,2015-02-16
CS7221,12,488.0,40.67,2011-06-07,2014-09-26
CS8035,15,729.0,48.6,2011-05-17,2014-12-21
CS7120,18,830.0,46.11,2011-06-23,2015-02-20
CS8109,16,677.0,42.31,2011-05-22,2015-02-09
CS7627,6,195.0,32.5,2011-08-04,2014-12-29
CS8238,9,464.0,51.56,2011-08-01,2014-05-19
CS7554,16,688.0,43.0,2011-06-21,2014-01-22
CS7570,16,754.0,47.13,2011-09-18,2014-12-04
CS7410,12,585.0,48.75,2012-06-22,2015-01-16
CS8632,13,686.0,52.77,2011-08-09,2014-11-05
CS8074,9,384.0,42.67,2012-03-20,2015-02-23
CS8005,16,800.0,50.0,2011-08-01,2015-02-15
CS8884,18,581.0,32.28,2011-10-11,2015-03-16
CS7671,14,644.0,46.0,2011-07-25,2014-12-22
CS8855,16,714.0,44.63,2011-09-28,2014-12-15
CS7129,11,535.0,48.64,2011-05-30,2014-02-27
CS7650,13,771.0,59.31,2011-06-01,2014-07-15
CS8762,5,232.0,46.4,2011-07-19,2014-06-15
CS8792,17,883.0,51.94,2011-06-09,2014-12-31
CS7872,12,579.0,48.25,2012-01-07,2015-02-23
CS8387,14,560.0,40.0,2011-07-03,2014-09-21
CS7637,15,705.0,47.0,2011-08-26,2015-02-22
CS8322,12,351.0,29.25,2011-06-28,2015-02-10
CS8518,15,693.0,46.2,2011-08-30,2015-01-27
CS8090,8,336.0,42.0,2011-07-17,2014-10-09
CS7516,13,594.0,45.69,2012-06-01,2014-09-24
CS8051,12,451.0,37.58,2011-06-06,2014-07-23
CS7385,13,625.0,48.08,2011-09-04,2015-03-11
CS7569,9,478.0,53.11,2011-09-28,2014-12-20
CS7727,16,683.0,42.69,2011-05-22,2015-03-05
CS7892,11,599.0,54.45,2011-07-22,2015-01-30
CS7869,9,370.0,41.11,2011-11-24,2015-02-05
CS8645,8,346.0,43.25,2011-07-01,2015-02-22
CS7611,16,710.0,44.38,2011-06-05,2014-06-08
CS7895,13,533.0,41.0,2011-09-04,2014-11-06
CS8436,16,686.0,42.88,2011-07-11,2014-10-05
CS7414,14,629.0,44.93,2011-05-31,2014-10-14
CS8023,10,443.0,44.3,2011-12-24,2015-01-21
CS8768,13,448.0,34.46,2011-10-15,2015-01-29
CS8788,11,533.0,48.45,2011-06-18,2015-01-08
CS8452,12,557.0,46.42,2011-10-21,2014-06-05
CS8836,13,530.0,40.77,2011-09-21,2015-02-10
CS8939,13,675.0,51.92,2011-11-11,2014-09-17
CS7246,8,389.0,48.63,2011-06-23,2014-03-24
CS7576,9,369.0,41.0,2012-09-28,2014-12-13
CS8341,17,740.0,43.53,2011-06-13,2015-02-18
CS7266,9,296.0,32.89,2011-12-25,2014-09-11
CS8320,14,552.0,39.43,2011-05-24,2014-12-28
CS8783,20,849.0,42.45,2011-06-24,2015-01-27
CS8994,16,749.0,46.81,2011-08-13,2014-12-17
CS8647,14,572.0,40.86,2012-03-11,2015-02-17
CS7577,15,622.0,41.47,2011-06-14,2015-02-25
CS7437,10,541.0,54.1,2011-10-28,2015-02-16
CS7160,12,542.0,45.17,2012-01-20,2015-01-24
CS8113,20,911.0,45.55,2011-06-19,2015-03-10
CS8621,18,636.0,35.33,2011-12-01,2015-01-06
